pub_ID,sp_name,polymer,size_um_mean,size_um_SD,size_nm_mean,size_nm_SD,particles_per_mg,shape,biodegradable.y.n,color,fluorescence,modified,mod_type,surface_charge,surfactant,abiotic_env,biotic_env,milled,weathered,density_gcm-3,excitation_nm,emission_nm,company,MP_comments,age_d,generation,food_source,food_present,temperature,DOC_added,DOC_type,other_added,other_type,exp_time_h,exp_time_d,conc_p_ml-1,conc_mg_l-1,endpoint,comment_endpoint,c_n_replicates,c_mean,c_SD,c_SE,c_ind_per_replicate,c_n_individuals,t_n_replicates,t_mean,t_SD,t_SE,t_ind_per_replicate,t_n_individuals,data_comment
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,20,37.9,6.7,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,19,29.8,8.97,NA,1,19,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,16,17.3,4.27,NA,1,16,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,20,37,12.61,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,20,38.3,8.19,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,20,35,7.86,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,20,26.6,7.33,NA,1,20,control as low-food control; data from table S1
Khosrovyan2022,Daphnia magna,PA,33.0000,NA,33000.0000,NA,NA,fragments,no,yellowish,yes,yes,UV-weathered,NA,yes,no,no,no,yes,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,100,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,9,49.55,13.59,NA,1,9,10,50.8,6.37,NA,1,10,from raw data (supplemental information)
Khosrovyan2022,Daphnia magna,PA,33.0000,NA,33000.0000,NA,NA,fragments,no,yellowish,yes,yes,UV-weathered,NA,yes,no,no,no,yes,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,100,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,10,49.9,8.5,NA,1,10,10,48.3,11.32,NA,1,10,from raw data (supplemental information)
Khosrovyan2022,Daphnia magna,PA,33.0000,NA,33000.0000,NA,NA,fragments,no,yellowish,yes,yes,UV-weathered,NA,yes,no,no,no,yes,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,300,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,9,49.55,13.59,NA,1,9,10,50.5,8.55,NA,1,10,from raw data (supplemental information)
Khosrovyan2022,Daphnia magna,PA,33.0000,NA,33000.0000,NA,NA,fragments,no,yellowish,yes,yes,UV-weathered,NA,yes,no,no,no,yes,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,300,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,10,49.9,8.5,NA,1,10,9,50.55,9.59,NA,1,9,from raw data (supplemental information)
An2021,Daphnia magna,PE,34.4300,1.31E+01,34430.0000,1.31E+04,NA,fragments,no,NA,no,no,NA,NA,yes,no,no,yes,no,0.952,NA,NA,"Sigma-Aldrich, USA",large PE fragment,4,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,1.10E+04,5,neonates/adult,,10,104.68,15.77,4.98,1,10,10,106.97,24.37,7.71,1,10,from figure 4b with metaDigitise
Pan2022,Daphnia magna,PE,35.0000,NA,35000.0000,NA,NA,spherical,no,NA,no,no,NA,NA,yes,no,no,no,no,1,NA,NA,"Cospheric (Santa Barbara, CA, USA) ",,2,0,Chlorella vulgaris,yes,20,no,NA,no,NA,936,39,NA,5,neonates/adult,,6,283.41,118.16,48.24,1,6,6,277.28,108.31,44.22,1,6,from figure 4f with metaDigitise
Pan2022,Daphnia magna,PE,35.0000,NA,35000.0000,NA,NA,spherical,no,NA,no,no,NA,NA,yes,no,no,no,no,1,NA,NA,"Cospheric (Santa Barbara, CA, USA) ",,2,0,Chlorella vulgaris,yes,20,no,NA,no,NA,936,39,NA,20,neonates/adult,,6,283.41,118.16,48.24,1,6,6,160.8,88.62,36.18,1,6,from figure 4f with metaDigitise
Pan2022,Daphnia magna,PE,35.0000,NA,35000.0000,NA,NA,spherical,no,NA,no,no,NA,NA,yes,no,no,no,no,1,NA,NA,"Cospheric (Santa Barbara, CA, USA) ",,2,0,Chlorella vulgaris,yes,20,no,NA,no,NA,936,39,NA,40,neonates/adult,,6,283.41,118.16,48.24,1,6,6,108.54,201.86,82.41,1,6,from figure 4f with metaDigitise
Yin2024,Daphnia magna,PE,35.0000,NA,35000.0000,NA,NA,spherical,no,yellow,no,no,NA,NA,no,no,no,no,no,1,NA,NA,"Cospheric (Santa Barbara, CA, USA) ",,2.5,0,Chlorella vulgaris,yes,21,NA,NA,NA,NA,504,21,2.10E+00,4.00E-01,neonates/adult,,6,181.81,44.53,18.18,10,60,6,169.69,26.72,10.90,10,60,Data extracted from Fig. 4D with metaDigitise
Yin2024,Daphnia magna,PE,35.0000,NA,35000.0000,NA,NA,spherical,no,yellow,no,no,NA,NA,no,no,no,no,no,1,NA,NA,"Cospheric (Santa Barbara, CA, USA) ",,2.5,0,Chlorella vulgaris,yes,21,NA,NA,NA,NA,504,21,1.05E+01,2.00E+00,neonates/adult,,6,181.81,44.53,18.18,10,60,6,158.78,14.84,6.06,10,60,Data extracted from Fig. 4D with metaDigitise
Yin2024,Daphnia magna,PE,35.0000,NA,35000.0000,NA,NA,spherical,no,yellow,no,no,NA,NA,no,no,no,no,no,1,NA,NA,"Cospheric (Santa Barbara, CA, USA) ",,2.5,0,Chlorella vulgaris,yes,21,NA,NA,NA,NA,504,21,5.25E+01,1.00E+01,neonates/adult,,6,181.81,44.53,18.18,10,60,6,150.30,20.78,8.48,10,60,Data extracted from Fig. 4D with metaDigitise
An2024,Daphnia magna,PET,35.6200,9.30E+00,35620.0000,9.30E+03,NA,fragments,no,NA,no,no,NA,NA,yes,no,no,no,no,1.68,NA,NA,"Sigma Aldrich, USA ",see 3.1. Microplastics characteristics session,0,0,Chlorella vulgaris,yes,20,NA,NA,NA,NA,504,21,NA,1.00E+00,neonates/adult,,21,91.43,13.57,2.96,1,21,21,90.00,22.85,4.98,1,21,Data extracted from Fig. 5A with metaDigitise
An2024,Daphnia magna,PET,35.6200,9.30E+00,35620.0000,9.30E+03,NA,fragments,no,NA,no,no,NA,NA,yes,no,no,no,no,1.68,NA,NA,"Sigma Aldrich, USA ",see 3.1. Microplastics characteristics session,0,0,Chlorella vulgaris,yes,20,NA,NA,NA,NA,504,21,NA,5.00E+00,neonates/adult,,21,91.43,13.57,2.96,1,21,21,71.42,14.28,3.11,1,21,Data extracted from Fig. 5A with metaDigitise
An2024,Daphnia magna,PLA,36.3700,8.47E+00,36370.0000,8.47E+03,NA,fragments,yes,NA,no,no,NA,NA,yes,no,no,no,no,1.24,NA,NA,"Sigma Aldrich, USA ",see 3.1. Microplastics characteristics session,0,0,Chlorella vulgaris,yes,20,NA,NA,NA,NA,504,21,NA,1.00E+00,neonates/adult,,21,91.43,13.57,2.96,1,21,21,79.28,9.28,2.02,1,21,Data extracted from Fig. 5A with metaDigitise
An2024,Daphnia magna,PLA,36.3700,8.47E+00,36370.0000,8.47E+03,NA,fragments,yes,NA,no,no,NA,NA,yes,no,no,no,no,1.24,NA,NA,"Sigma Aldrich, USA ",see 3.1. Microplastics characteristics session,0,0,Chlorella vulgaris,yes,20,NA,NA,NA,NA,504,21,NA,5.00E+00,neonates/adult,,21,91.43,13.57,2.96,1,21,21,65.00,27.14,5.92,1,21,Data extracted from Fig. 5A with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,0.15,neonates/adult,food concentration when adult,10,161.11,26.89,8.5,1,10,10,156.66,32.26,10.2,1,10,from figure 4a with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,0.15,neonates/adult,food concentration when adult,10,69.87,13.99,4.42,1,10,10,61.68,23.32,7.37,1,10,from figure 4b with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,1.5,neonates/adult,food concentration when adult,10,161.11,26.89,8.5,1,10,10,155.55,35.85,11.33,1,10,from figure 4a with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,1.5,neonates/adult,food concentration when adult,10,69.87,13.99,4.42,1,10,10,35.66,32.65,10.32,1,10,from figure 4b with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,15,neonates/adult,food concentration when adult,10,161.11,26.89,8.5,1,10,10,157.77,19.71,6.23,1,10,from figure 4a with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,15,neonates/adult,food concentration when adult,10,69.87,13.99,4.42,1,10,10,8.19,18.66,5.9,1,10,from figure 4b with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,150,neonates/adult,food concentration when adult,10,161.11,26.89,8.5,1,10,10,80,28.68,9.07,1,10,from figure 4a with metaDigitise
Schell2022,Daphnia magna,TW,39.0000,2.77E+01,39000.0000,2.77E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.16,NA,NA, Genan (Danish tire granulate manufacturer),,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,150,neonates/adult,food concentration when adult,10,69.87,13.99,4.42,1,10,10,0,0,0,1,10,from figure 4b with metaDigitise
An2021,Daphnia magna,PE,39.5400,9.74E+00,39540.0000,9.74E+03,NA,spherical,no,NA,no,no,NA,NA,yes,no,no,no,no,0.94,NA,NA,"Sigma-Aldrich, USA",PE beads,4,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,3.40E+03,5,neonates/adult,,10,104.68,15.77,4.98,1,10,10,108.69,15.77,4.98,1,10,from figure 4b with metaDigitise
Kokalj2021,Daphnia magna,virgin LDPE,39.8000,8.8,39800.0000,8.82E+03,NA,fragments,no,NA,no,no,NA,NA,no,no,yes,no,no,NA,NA,NA,ICO Polymers,,0,0,NA,yes,20,yes,"lake water (Lake Raku, Estonia)",no,NA,504,21,NA,1,neonates/adult,,30,33.7,13.3,NA,1,30,30,33.4,13.7,NA,1,30,from table 3
Kokalj2021,Daphnia magna,virgin LDPE,39.8000,8.8,39800.0000,8.82E+03,NA,fragments,no,NA,no,no,NA,NA,no,no,yes,no,no,NA,NA,NA,ICO Polymers,,0,0,NA,yes,20,yes,"lake water (Lake Raku, Estonia)",no,NA,504,21,NA,10,neonates/adult,,30,33.7,13.3,NA,1,30,30,33.1,13.3,NA,1,30,from table 3
Kokalj2021,Daphnia magna,virgin LDPE,39.8000,8.8,39800.0000,8.82E+03,NA,fragments,no,NA,no,no,NA,NA,no,no,yes,no,no,NA,NA,NA,ICO Polymers,,0,0,NA,yes,20,yes,"lake water (Lake Raku, Estonia)",no,NA,504,21,NA,100,neonates/adult,,30,33.7,13.3,NA,1,30,30,33.5,12.8,NA,1,30,from table 3
Imhof2017,Daphnia magna,Plastic mix A,40.0000,NA,40000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.3,NA,NA,NA,"Polyamide, polycarbonate, polyethylene terephthalate and polyvinylchloride. ",5,0,Scenedesmus obliquus,yes,20,no,NA,no,NA,504,21,5.80E+02,NA,neonates/adult,"exposure of 20–22 days, depending on the duration  to produce the 5th brood",18,168,12.7,NA,1,18,18,175.83,16.43,NA,1,18,raw data from author
Imhof2017,Daphnia magna,Plastic mix A,40.0000,NA,40000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.3,NA,NA,NA,"Polyamide, polycarbonate, polyethylene terephthalate and polyvinylchloride. ",5,0,Scenedesmus obliquus,yes,20,no,NA,no,NA,504,21,5.80E+02,NA,neonates/adult,"exposure of 20–22 days, depending on the duration  to produce the 5th brood",18,136.61,30.66,NA,1,18,18,147.55,10.7,NA,1,18,raw data from author
Imhof2017,Daphnia magna,Plastic mix A,40.0000,NA,40000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.3,NA,NA,NA,"Polyamide, polycarbonate, polyethylene terephthalate and polyvinylchloride. ",5,0,Scenedesmus obliquus,yes,20,no,NA,no,NA,504,21,5.80E+02,NA,neonates/adult,"exposure of 20–22 days, depending on the duration  to produce the 5th brood",18,143.61,23.45,NA,1,18,18,135.5,36.9,NA,1,18,raw data from author
Imhof2017,Daphnia magna,Plastic mix B,40.0000,NA,40000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.13,NA,NA,NA,"Acrylonitrile-burtdiene-sty- rene terpolymer, plasticized polyvinyl chloride, polyoxymethylene homopolymer and styrene- acrylonitrile copolymer",5,0,Scenedesmus obliquus,yes,20,no,NA,no,NA,504,21,5.80E+02,NA,neonates/adult,"exposure of 20–22 days, depending on the duration  to produce the 5th brood",18,168,12.7,NA,1,18,18,168.77,16.76,NA,1,18,raw data from author
Imhof2017,Daphnia magna,Plastic mix B,40.0000,NA,40000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.13,NA,NA,NA,"Acrylonitrile-burtdiene-sty- rene terpolymer, plasticized polyvinyl chloride, polyoxymethylene homopolymer and styrene- acrylonitrile copolymer",5,0,Scenedesmus obliquus,yes,20,no,NA,no,NA,504,21,5.80E+02,NA,neonates/adult,"exposure of 20–22 days, depending on the duration  to produce the 5th brood",18,136.61,30.66,NA,1,18,18,142.55,14.64,NA,1,18,raw data from author
Imhof2017,Daphnia magna,Plastic mix B,40.0000,NA,40000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.13,NA,NA,NA,"Acrylonitrile-burtdiene-sty- rene terpolymer, plasticized polyvinyl chloride, polyoxymethylene homopolymer and styrene- acrylonitrile copolymer",5,0,Scenedesmus obliquus,yes,20,no,NA,no,NA,504,21,5.80E+02,NA,neonates/adult,"exposure of 20–22 days, depending on the duration  to produce the 5th brood",18,143.61,23.45,NA,1,18,18,135.27,28.08,NA,1,18,raw data from author
Song2021,Daphnia magna,PE,44.3900,1.12E+01,44390.0000,1.12E+04,NA,fragments,no,NA,no,no,NA,NA,yes,no,no,yes,no,0.952,NA,NA,"Sigma-Aldrich, USA ",,4,0,Chlorella vulgaris ,yes,20,no,NA,no,NA,408,17,NA,4.5,neonates/adult,,3,47.52,3,1.73,16,48,3,42.71,3.81,2.19,16,48,from figure 6b with metaDigitise
Song2021,Daphnia magna,PE,48.3700,6.26E+00,48370.0000,6.26E+03,NA,fragments,no,NA,no,yes,BP-3,NA,yes,no,no,yes,no,NA,NA,NA,"Sigma-Aldrich, USA ",,4,0,Chlorella vulgaris ,yes,20,no,NA,no,NA,408,17,NA,5,neonates/adult,,3,47.52,3,1.73,16,48,3,46.15,6.1,3.52,16,48,from figure 6b with metaDigitise
LiuY2022,Daphnia magna,PVC,50.0000,1.00E+01,50000.0000,1.00E+04,NA,spherical,no,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"Guangzhou Huayu Trade Co., Ltd. (Guangzhou, China) ",,0,0,Chlorella vulgaris,yes,24,no,NA,no,NA,504,21,NA,4.97,neonates/adult,shape asked by email,10,62.57,2.13,0.67,1,10,10,62.57,1.77,0.56,1,10,from figure 1e with metaDigitise
Schrank2019,Daphnia magna,PVC,51.0000,3.60E+01,51000.0000,3.10E+04,NA,fragments,no,NA,no,yes,"DiNP, stab. 0,25%",NA,no,no,no,yes,no,NA,NA,NA,"Nexans GmbH, Nuremberg, Germany ",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,624,26,4.34E+00,NA,number of neonates/brood. ,"total of 6 brood; algae concentration of 1.5 mg C/L for the first 5 days, and 1 mg C/L after day 7",20,130.38,11.41,NA,1,20,20,134.96,11.61,NA,1,20,from Fig. 4 with metaDigitise; SD calculated by metaDigitise from SE provided; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Jiang2023,Daphnia carinata,PET,58.8900,7.62E+00,58890.0000,7.62E+03,257,fibers,no,red,yes,no,NA,NA,no,no,no,no,no,1.36,NA,NA,"Huixiang Fiber Co., Ltd. (Changsha, Hunan) ",,5,0,Chlorella vulgaris ,yes,28,NA,NA,NA,NA,168,7,5.00E+01,1.29E+00,neonates/adult/day,multiplied by 7; concentration in mg/L calculated; dormant eggs not included,6,347.82,23.90,NA,20,120,6,225.77,21.37,NA,20,120,Data extracted from Fig. 2B with metaDigitise; mean calculated  for the total exposure period; Total SD= √(SD1^2)+(SD2^2)+⋯+(SDn^2)
Jiang2023,Daphnia carinata,PET,58.8900,7.62E+00,58890.0000,7.62E+03,257,fibers,no,red,yes,no,NA,NA,no,no,no,no,no,1.36,NA,NA,"Huixiang Fiber Co., Ltd. (Changsha, Hunan) ",,5,0,Chlorella vulgaris ,yes,28,NA,NA,NA,NA,168,7,5.00E+02,1.29E+01,neonates/adult/day,multiplied by 7; concentration in mg/L calculated; dormant eggs not included,6,347.82,23.90,NA,20,120,6,240.88,25.34,NA,20,120,Data extracted from Fig. 2B with metaDigitise; mean calculated  for the total exposure period; Total SD= √(SD1^2)+(SD2^2)+⋯+(SDn^2)
Canniff2018,Daphnia magna,PE,69.0000,NA,69000.0000,NA,NA,spherical,no,green,yes,no,NA,NA,no,no,no,no,no,1,470,NA,"Cospheric, USA","size range: 63 -75µm, mean between min and max used as size; density range: 0.99 - 1.01 (mean used as density)",7,0,Raphidocelis subcapitata,yes,23,no,NA,no,NA,504,21,1.91E+03,25,neonates/adult/day,multiplied by 21,4,40.11,0.549909083,NA,10,40,4,23.94,0.458257569,NA,10,40,"daily mean and sd from figure 4b with MetaDigitise, standard deviation by approximation: sqrt(SD^2*21); mean mutiplied by 21"
Canniff2018,Daphnia magna,PE,69.0000,NA,69000.0000,NA,NA,spherical,no,green,yes,no,NA,NA,no,no,no,no,no,1,470,NA,"Cospheric, USA","size range: 63 -75µm, mean between min and max used as size; density range: 0.99 - 1.01 (mean used as density)",7,0,Raphidocelis subcapitata,yes,23,no,NA,no,NA,504,21,3.81E+03,50,neonates/adult/day,multiplied by 22,4,40.11,0.549909083,NA,10,40,4,24.78,0.366606056,NA,10,40,"daily mean and sd from figure 4b with MetaDigitise, standard deviation by approximation: sqrt(SD^2*21); mean mutiplied by 21"
Canniff2018,Daphnia magna,PE,69.0000,NA,69000.0000,NA,NA,spherical,no,green,yes,no,NA,NA,no,no,no,no,no,1,470,NA,"Cospheric, USA","size range: 63 -75µm, mean between min and max used as size; density range: 0.99 - 1.01 (mean used as density)",7,0,Raphidocelis subcapitata,yes,23,no,NA,no,NA,504,21,7.62E+03,100,neonates/adult/day,multiplied by 23,4,40.11,0.549909083,NA,10,40,4,26.04,0.59573484,NA,10,40,"daily mean and sd from figure 4b with MetaDigitise, standard deviation by approximation: sqrt(SD^2*21); mean mutiplied by 21"
Phung2023,Daphnia magna,PE,69.0000,NA,69000.0000,NA,5.81E+03,spherical,no,green,yes,no,NA,NA,yes,no,no,no,no,1.025,NA,NA,Cospheric Inc. ,,6,0,Chlorella sp.,yes,26.2,NA,NA,NA,NA,504,21,NA,5.00E+02,neonates/adult,,3,7.12,3.68,NA,5,15,3,0.90,0.26,NA,5,15,Data extracted from table 2; we considered the positive control and PEMBs treatment at 21 days
Schwarzer2022,Daphnia magna,PS,75.5000,NA,75500.0000,NA,NA,fibers,no,NA,no,no,NA,NA,no,no,no,no,no,1.04,NA,NA,"Polysciences, Inc. (Warrington, USA)",from electro-spinning polymer solution for polystyrene,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,504,21,5.00E+02,NA,neonates/adult,sum of first 3 broods,15,29.4,6.49,NA,1,15,15,37.8,5.87,NA,1,15,from table SI5; SD = SE * √N; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Schwarzer2022,Daphnia magna,PS,75.5000,NA,75500.0000,NA,NA,fibers,no,NA,no,no,NA,NA,no,no,no,no,no,1.04,NA,NA,"Polysciences, Inc. (Warrington, USA)",from electro-spinning polymer solution for polystyrene,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,504,21,5.00E+03,NA,neonates/adult,sum of first 3 broods,15,29.4,6.49,NA,1,15,15,33.2,6.35,NA,1,15,from table SI5; SD = SE * √N; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Khosrovyan2022,Daphnia magna,PA,89.0000,NA,89000.0000,NA,NA,fragments,no,white,yes,no,NA,NA,yes,no,no,no,no,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,100,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,9,49.55,13.59,NA,1,9,10,47.2,10.87,NA,1,10,from raw data (supplemental information)
Khosrovyan2022,Daphnia magna,PA,89.0000,NA,89000.0000,NA,NA,fragments,no,white,yes,no,NA,NA,yes,no,no,no,no,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,100,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,10,49.9,8.5,NA,1,10,10,49,11.92,NA,1,10,from raw data (supplemental information)
Khosrovyan2022,Daphnia magna,PA,89.0000,NA,89000.0000,NA,NA,fragments,no,white,yes,no,NA,NA,yes,no,no,no,no,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,300,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,9,49.55,13.59,NA,1,9,9,52.77,14.9,NA,1,9,from raw data (supplemental information)
Khosrovyan2022,Daphnia magna,PA,89.0000,NA,89000.0000,NA,NA,fragments,no,white,yes,no,NA,NA,yes,no,no,no,no,NA,NA,NA,"Abifor AG, Baden-Württemberg, Germany ",,0,0,Radophicelis subcapitata,yes,20,yes,"lake water (Lake Ulemiste, Estonia)",no,NA,504,21,NA,300,neonates/adult,natural water from Lake Ülemiste (Estonia); food concentration for adults; concentration of 55 ul (R. subcapitata) during first days,10,49.9,8.5,NA,1,10,10,50.6,7.41,NA,1,10,from raw data (supplemental information)
Matsumoto2023,Daphnia magna,PCL,155.0000,NA,155000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"Fujifilm Wako Pure Chemical Co. (Osaka, Japan) ",size given as range 10 um - 300 um; shape from figure S1,0,0,Chlorella vulgaris and YCT,yes,20,NA,NA,NA,NA,504,21,NA,1.23E+00,neonates/adult,food concentration as average,11,97.39,23.72,7.15,1,11,11,115.31,27.31,8.23,1,11,Data extracted from Fig. 2A with metaDigitise; number of replicates from boxplot
Matsumoto2023,Daphnia magna,PCL,155.0000,NA,155000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"Fujifilm Wako Pure Chemical Co. (Osaka, Japan) ",size given as range 10 um - 300 um; shape from figure S1,0,0,Chlorella vulgaris and YCT,yes,20,NA,NA,NA,NA,504,21,NA,3.70E+00,neonates/adult,food concentration as average,11,97.39,23.72,7.15,1,11,11,96.96,10.65,3.21,1,11,Data extracted from Fig. 2A with metaDigitise; number of replicates from boxplot
